location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,Deaths,DALYs (Disability-Adjusted Life Years)
548,Missouri,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,27.49141954481838,453.4168712476782
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,15.750261714156,1148.863065020718
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,27.41753404389444,1999.9027805784217
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,17.532301647985523,1213.401701589338
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,33.12435282247646,2292.5196523444924
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,40.58600558175592,2091.966830320913
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,16.36195409480155,454.6651129608466
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,51.18265830906578,3261.8923075747007
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,19.599798850629714,1249.103411448961
564,South Dakota,3,Both,234,75 plus,689,Road injuries,1,Number,2019,18.975668819916766,492.76876035780555
564,South Dakota,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,29.49863472279343,475.95205033757594
570,Washington,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,45.675016704671165,3376.441849791718
570,Washington,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,10.02610164542187,741.161177997027
570,Washington,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,64.22277486457565,4527.801883216962
570,Washington,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,13.950339333993364,983.5198314174879
570,Washington,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,225.92211988184383,11939.20163811572
570,Washington,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,10.787062095372017,305.9326723455418
570,Washington,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,206.49083959637093,14079.74886025423
570,Washington,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,8.56528906708789,584.0313265993344
570,Washington,3,Both,234,75 plus,689,Road injuries,1,Number,2017,82.60587510386401,2308.821241968112
570,Washington,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,19.27447882571807,342.00284504423496
542,Maine,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,14.381297709372356,1054.7055616414473
542,Maine,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,17.968167289589413,1317.7618846234825
542,Maine,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,15.846169681213638,1109.5609925208812
542,Maine,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,21.098767107907392,1477.351905487342
542,Maine,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,60.28252532530318,3239.9669552683213
542,Maine,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,12.649024469477528,367.20046108088616
542,Maine,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,50.5918857411476,3392.378271181252
542,Maine,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,12.636017661459107,847.2930218161914
542,Maine,3,Both,234,75 plus,689,Road injuries,1,Number,2018,29.49094181331697,752.8448420324175
542,Maine,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,26.8504379449839,434.70912635486627
560,Oregon,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,28.889165033362726,2139.3581519687914
560,Oregon,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,11.583179170576717,857.7807200613319
560,Oregon,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,38.12112427784441,2700.219973664652
560,Oregon,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,15.345248282519385,1086.9444880822664
560,Oregon,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,172.55027786679003,8799.52422816544
560,Oregon,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,14.169830284653514,391.9285843667153
560,Oregon,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,144.07560590026324,9672.235586529452
560,Oregon,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,10.919775897289984,733.0779167696805
560,Oregon,3,Both,234,75 plus,689,Road injuries,1,Number,2018,67.14680740945869,1881.0208746368417
560,Oregon,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,23.339469014493087,418.04505172987496
531,District of Columbia,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,2.7096358963889355,200.84007561624213
531,District of Columbia,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,9.859604633878424,730.8006743095493
531,District of Columbia,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,4.485178002422075,323.45829717922277
531,District of Columbia,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,9.836470812594154,709.3783340542285
531,District of Columbia,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,9.725539094693048,638.2531714043471
531,District of Columbia,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,6.420558509728945,226.63271883809279
531,District of Columbia,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,23.1162993300498,1601.0731121416848
531,District of Columbia,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,7.933447779506218,549.4837103893898
531,District of Columbia,3,Both,234,75 plus,689,Road injuries,1,Number,2019,3.479181477660632,145.05575223442756
531,District of Columbia,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,9.604151824568952,249.7916928391351
531,District of Columbia,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,2.669255726494218,197.79017594607413
531,District of Columbia,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,9.517885042708304,705.2693147929673
531,District of Columbia,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,4.380459150158993,316.8269494879783
531,District of Columbia,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,9.17336754692144,663.4852550371701
531,District of Columbia,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,10.381336471356256,647.723127247921
531,District of Columbia,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,6.898802665547107,230.86111832863395
531,District of Columbia,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,21.685515822336406,1511.994963961659
531,District of Columbia,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,7.4966588317266485,522.6949865049685
531,District of Columbia,3,Both,234,75 plus,689,Road injuries,1,Number,2018,3.470681552740417,141.63068701244677
531,District of Columbia,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,9.763910412970171,247.10907088751017
558,Ohio,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,107.37534918844204,7906.074829380806
558,Ohio,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,13.896882055262317,1023.2310325823798
558,Ohio,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,116.58338367491879,8250.250953271285
558,Ohio,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,15.565770518610956,1101.542166743615
558,Ohio,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,505.03443333862685,25190.2766266193
558,Ohio,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,14.314400816384207,383.67605796980206
558,Ohio,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,440.20958581331985,28789.547874670832
558,Ohio,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,12.290297841812,803.7810386547559
558,Ohio,3,Both,234,75 plus,689,Road injuries,1,Number,2018,188.8170630047825,5170.912427050824
558,Ohio,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,22.602102180280653,389.94611443654225
529,Connecticut,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,23.466489973332557,1746.6478917401407
529,Connecticut,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,9.922985084899043,738.5834437959782
529,Connecticut,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,33.035124071966635,2352.4362050943314
529,Connecticut,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,13.83303211145038,985.0523186871487
529,Connecticut,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,108.03111975434427,6570.603359967628
529,Connecticut,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,9.321014714942748,304.18490226471914
529,Connecticut,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,103.60769748878805,7368.556911203779
529,Connecticut,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,8.860244468741952,630.1386595544099
529,Connecticut,3,Both,234,75 plus,689,Road injuries,1,Number,2018,49.654706109805105,1527.8852094305153
529,Connecticut,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,18.22914922134109,349.0663162473661
548,Missouri,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,81.07476089750212,5923.30594604442
548,Missouri,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,19.778852254162995,1445.0390215905938
548,Missouri,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,93.832563959326,6533.760425801573
548,Missouri,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,23.360277184156516,1626.6256421145927
548,Missouri,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,317.1994460869677,15207.559174661832
548,Missouri,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,17.307218110971267,446.6710039327912
548,Missouri,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,322.7492796448377,20422.65273499241
548,Missouri,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,16.363426805767542,1035.4309189362186
548,Missouri,3,Both,234,75 plus,689,Road injuries,1,Number,2018,119.43433511428067,3096.293413351943
548,Missouri,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,27.223130569571342,446.7431851663852
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,16.301813520357825,1187.019799922238
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,28.75263652379539,2093.6289579739528
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,17.781458168022823,1229.1346921969416
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,33.55597596910604,2319.540602599593
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,39.99056061604207,2060.046475824002
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,16.216671254139023,448.8424754095044
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,52.68795008693856,3329.8094532456357
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,20.258104818973372,1280.2856975789011
564,South Dakota,3,Both,234,75 plus,689,Road injuries,1,Number,2018,18.40742176331047,478.34036862477416
564,South Dakota,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,29.123057927993226,467.5384184634753
547,Mississippi,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,64.7110764002928,4704.233529941436
547,Mississippi,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,30.444227160370836,2213.172182688689
547,Mississippi,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,68.72776666170658,4739.592362201852
547,Mississippi,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,33.723254449985596,2325.617242976661
547,Mississippi,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,242.70932540864155,10249.65606009986
547,Mississippi,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,28.466078426260477,646.9620326073627
547,Mississippi,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,284.43942482475364,16729.151352270495
547,Mississippi,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,29.875842034078723,1757.1315350273862
547,Mississippi,3,Both,234,75 plus,689,Road injuries,1,Number,2018,68.50091977167463,1623.0921645940919
547,Mississippi,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,36.256536176138866,550.3247429710153
548,Missouri,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,78.30444719611786,5722.192306491242
548,Missouri,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,19.112368761271274,1396.6594925401891
548,Missouri,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,106.51005943392076,7389.753275427322
548,Missouri,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,25.912083292551465,1797.8011035011668
548,Missouri,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,311.3471631788815,15028.890398800624
548,Missouri,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,17.215272959335532,444.16325823351525
548,Missouri,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,342.4963629878649,21538.238302199046
548,Missouri,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,17.52369422903756,1101.9956502523623
548,Missouri,3,Both,234,75 plus,689,Road injuries,1,Number,2016,112.77791722048545,2914.642718744567
548,Missouri,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,27.040912868097667,437.7288034206612
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,1,Number,2016,17.05053788239648,1239.9905396961162
564,South Dakota,3,Both,8,15 to 19,689,Road injuries,3,Rate,2016,30.634620095840468,2227.885088906508
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,1,Number,2016,20.25994511208072,1396.8731442594367
564,South Dakota,3,Both,9,20 to 24,689,Road injuries,3,Rate,2016,37.27094664544459,2569.73965833222
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2016,37.971104005755876,1998.4799151784728
564,South Dakota,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2016,15.64590159047992,438.99694662673846
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,1,Number,2016,53.56797640682852,3385.959536372534
564,South Dakota,3,Both,206,25 to 49,689,Road injuries,3,Rate,2016,20.842786254007915,1317.4444064371319
564,South Dakota,3,Both,234,75 plus,689,Road injuries,1,Number,2016,17.57920433088054,459.8762126015713
564,South Dakota,3,Both,234,75 plus,689,Road injuries,3,Rate,2016,28.632768445188407,458.79630168941105
563,South Carolina,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,77.07982550411467,5615.6919078068
563,South Carolina,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,23.282310968338606,1696.245216499111
563,South Carolina,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,97.15251106716615,6712.247595115548
563,South Carolina,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,29.783546880729673,2057.739308312666
563,South Carolina,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,325.4770466431291,14737.722261756919
563,South Carolina,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,21.649127180957166,531.6179097598966
563,South Carolina,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,365.59674593211815,22180.86512644958
563,South Carolina,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,22.83377426862549,1385.3319894543497
563,South Carolina,3,Both,234,75 plus,689,Road injuries,1,Number,2018,100.84769583009668,2559.1116652739443
563,South Carolina,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,30.200507508162588,498.67360357866073
530,Delaware,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,9.490944676662988,698.438579229485
530,Delaware,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,15.058529368449074,1108.1571135111692
530,Delaware,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,11.110708897892158,783.3462135226553
530,Delaware,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,17.626864993289924,1242.759402272544
530,Delaware,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,41.566232377408014,2166.6053519734146
530,Delaware,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,13.711347161867533,387.86017306991187
530,Delaware,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,41.38177647854224,2706.1999863817687
530,Delaware,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,13.57417596246262,887.6959360071937
530,Delaware,3,Both,234,75 plus,689,Road injuries,1,Number,2019,17.816803884994567,485.22192915311285
530,Delaware,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,24.310162558433746,426.81230523512767
551,Nevada,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,29.149956273371014,2156.332947514259
551,Nevada,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,14.314346707451293,1058.8865773228117
551,Nevada,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,35.84651533924193,2545.606340754185
551,Nevada,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,16.864064983125477,1197.5856047837162
551,Nevada,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,129.98328623396748,6768.472187632994
551,Nevada,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,14.833235799548426,416.03306376280545
551,Nevada,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,126.91189743812929,8619.812104961493
551,Nevada,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,11.539859058567194,783.7832292364882
551,Nevada,3,Both,234,75 plus,689,Road injuries,1,Number,2018,43.046091625440475,1226.669670103219
551,Nevada,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,24.829392244566506,464.17745934619273
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,1,Number,2019,9.820866396327887,729.4653015791248
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,3,Rate,2019,11.484798049168262,853.0572898990256
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,1,Number,2019,14.176529534088948,1006.4969102701745
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,3,Rate,2019,15.613817985268112,1108.5406708252729
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2019,39.856606083763815,2509.1502842013424
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2019,8.921603428750293,304.81009099226907
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,1,Number,2019,48.95519438588709,3425.5143963702794
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,3,Rate,2019,10.129211573413167,708.7656479331649
534,Hawaii,3,Both,234,75 plus,689,Road injuries,1,Number,2019,19.528219771457163,643.3942235700489
534,Hawaii,3,Both,234,75 plus,689,Road injuries,3,Rate,2019,16.86516554626352,345.7721067348025
536,Illinois,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,100.99958908249029,7468.503665236639
536,Illinois,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,11.63058078894737,860.0335510290026
536,Illinois,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,125.77905310371565,8925.037749207191
536,Illinois,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,14.339874612809416,1017.5297005351795
536,Illinois,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,404.34128867844424,22439.157998280192
536,Illinois,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,10.918805879074146,324.5504766336859
536,Illinois,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,425.8879544241066,29201.18455147206
536,Illinois,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,9.81634889962251,673.0620409941577
536,Illinois,3,Both,234,75 plus,689,Road injuries,1,Number,2018,165.93231340179898,4853.7633853322395
536,Illinois,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,19.625256301895117,360.4093180528248
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,9.93143205115737,735.9820459158171
534,Hawaii,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,11.719348626700754,868.4779933700269
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,14.341792069252799,1016.6950568508345
534,Hawaii,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,15.638171399900497,1108.595877257983
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,39.11085198052324,2451.6503303116265
534,Hawaii,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,8.842073628604735,299.8428250095094
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,49.947825206338045,3467.0616637330104
534,Hawaii,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,10.390718138679937,721.2578399249516
534,Hawaii,3,Both,234,75 plus,689,Road injuries,1,Number,2018,18.609477625204494,612.1498545720631
534,Hawaii,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,16.659088085814354,337.6728085966329
565,Tennessee,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,83.614101471832,6121.491602679049
565,Tennessee,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,18.80926661280825,1377.0496315342928
565,Tennessee,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,99.75127437725789,6949.203917925825
565,Tennessee,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,22.839587172461105,1591.1270272338552
565,Tennessee,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,408.69455301993713,18273.49235408874
565,Tennessee,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,20.670248954234324,498.82534648527127
565,Tennessee,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,392.82755519554826,24390.616500778608
565,Tennessee,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,18.168215468703675,1128.06235239805
565,Tennessee,3,Both,234,75 plus,689,Road injuries,1,Number,2018,139.1351563144872,3400.603607904631
565,Tennessee,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,31.571707789900223,497.4028750128272
567,Utah,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,31.465522387704727,2328.591691361382
567,Utah,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,11.904167814700932,880.9625317619333
567,Utah,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,26.677448465973328,1927.4620667074812
567,Utah,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,10.997574353392228,794.5815140078164
567,Utah,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,84.42801715094765,4427.455811282235
567,Utah,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,12.93774907417379,364.0126532911609
567,Utah,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,102.57197138970176,6954.823693258618
567,Utah,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,9.80183086418967,664.6065646197004
567,Utah,3,Both,234,75 plus,689,Road injuries,1,Number,2018,34.97722177685552,918.1615633976022
567,Utah,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,25.55875143379831,430.10010529821045
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,22.703604727812454,1666.2699893669367
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,17.356492922171565,1273.833103755799
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,26.78602851574593,1874.6099155401773
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,21.73951978955507,1521.4319410070652
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,73.85466331426781,3943.455181029286
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,13.994091082567472,401.24342573548705
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,84.06084675072735,5573.513794090513
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,14.01899370120508,929.5059209269565
550,Nebraska,3,Both,234,75 plus,689,Road injuries,1,Number,2018,33.961918916960364,908.3892319223428
550,Nebraska,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,26.20411605834221,435.1202441244673
545,Michigan,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,89.6963794807858,6606.518549399619
545,Michigan,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,13.66916654078226,1006.7920559252372
545,Michigan,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,98.49049909325448,6967.360799765977
545,Michigan,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,15.254530115497076,1079.1275922455275
545,Michigan,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,405.76084751588786,20435.129958685822
545,Michigan,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,13.330766704892632,360.93931137647496
545,Michigan,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,331.7469815558613,21961.010999370028
545,Michigan,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,11.207322694273685,741.9031691204401
545,Michigan,3,Both,234,75 plus,689,Road injuries,1,Number,2018,165.10564679903732,4328.82245633574
545,Michigan,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,23.37871303434241,387.33934117600376
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,1,Number,2017,20.32365554281377,1494.4439736938327
550,Nebraska,3,Both,8,15 to 19,689,Road injuries,3,Rate,2017,15.736521009385795,1157.141683485113
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,1,Number,2017,27.281558507465853,1907.729889198988
550,Nebraska,3,Both,9,20 to 24,689,Road injuries,3,Rate,2017,22.030988314780377,1540.5708909627886
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2017,73.8761402725452,3925.8406683388152
550,Nebraska,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2017,14.080754991570085,400.2270991138173
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,1,Number,2017,85.00443467527981,5611.472428453212
550,Nebraska,3,Both,206,25 to 49,689,Road injuries,3,Rate,2017,14.244964870236418,940.3653811588997
550,Nebraska,3,Both,234,75 plus,689,Road injuries,1,Number,2017,33.64839734060753,889.9550593806661
550,Nebraska,3,Both,234,75 plus,689,Road injuries,3,Rate,2017,26.50496654964629,432.89264871345796
568,Vermont,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,5.182251842160569,380.94973555942545
568,Vermont,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,13.35467568005722,981.708400855841
568,Vermont,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,8.388943605446821,584.8290218029749
568,Vermont,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,21.793117625507648,1519.291136334197
568,Vermont,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,25.011259856320784,1385.5842693112525
568,Vermont,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,11.607580443230486,346.54283686622875
568,Vermont,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,20.231970904889028,1393.136847491622
568,Vermont,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,10.714266945482777,737.7650030134517
568,Vermont,3,Both,234,75 plus,689,Road injuries,1,Number,2018,11.336706268391191,308.51710510855355
568,Vermont,3,Both,234,75 plus,689,Road injuries,3,Rate,2018,23.605726216013146,406.57435872833156
552,New Hampshire,3,Both,8,15 to 19,689,Road injuries,1,Number,2018,10.373139736113394,766.541343593268
552,New Hampshire,3,Both,8,15 to 19,689,Road injuries,3,Rate,2018,12.30917599089623,909.6081362654903
552,New Hampshire,3,Both,9,20 to 24,689,Road injuries,1,Number,2018,14.041189247902135,990.1401219604439
552,New Hampshire,3,Both,9,20 to 24,689,Road injuries,3,Rate,2018,16.995697592009417,1198.4826776029183
552,New Hampshire,3,Both,41,50 to 74 years,689,Road injuries,1,Number,2018,50.96430283447288,2909.2933804778854
552,New Hampshire,3,Both,41,50 to 74 years,689,Road injuries,3,Rate,2018,10.996718333314476,336.75383509557463
552,New Hampshire,3,Both,206,25 to 49,689,Road injuries,1,Number,2018,46.53417199048672,3185.172120208118
552,New Hampshire,3,Both,206,25 to 49,689,Road injuries,3,Rate,2018,11.231035247265302,768.7421699042453
552,New Hampshire,3,Both,234,75 plus,689,Road injuries,1,Number,2018,21.64558360541529,594.4115722898115
